,Date,MinTemp,MaxTemp,Rainfall
2614,2015-03-27,12.612499999999997,23.544680851063823,5.121739130434783
2615,2015-03-28,11.480851063829785,24.191666666666674,0.5063829787234043
2616,2015-03-29,12.450000000000001,26.32916666666667,0.08085106382978725
2617,2015-03-30,13.895833333333336,26.202083333333334,0.06382978723404255
2618,2015-03-31,14.308333333333332,26.404166666666672,3.004166666666667
2619,2015-04-01,14.824999999999998,27.64375,7.038297872340426
2620,2015-04-02,14.997916666666674,25.01063829787234,0.9936170212765957
2621,2015-04-03,13.31063829787234,23.52499999999999,3.313043478260869
2622,2015-04-04,13.6875,23.787499999999998,5.656521739130435
2623,2015-04-05,14.406249999999998,24.358333333333334,4.578260869565218
2624,2015-04-06,12.850000000000001,22.257446808510636,3.064583333333333
2625,2015-04-07,13.138297872340427,20.72708333333334,5.875
2626,2015-04-08,12.225000000000001,21.614583333333332,7.270833333333331
2627,2015-04-09,11.9125,22.187499999999996,0.6583333333333333
2628,2015-04-10,12.327083333333334,22.887500000000003,3.3875000000000006
2629,2015-04-11,12.587499999999997,23.929166666666664,1.604166666666667
2630,2015-04-12,13.366666666666667,23.552083333333332,1.9437500000000003
2631,2015-04-13,12.300000000000002,23.841666666666672,1.1666666666666667
2632,2015-04-14,13.102083333333333,24.88333333333333,0.5416666666666666
2633,2015-04-15,13.922916666666666,25.4875,0.9020833333333335
2634,2015-04-16,14.3125,24.8625,1.2020833333333336
2635,2015-04-17,13.795833333333329,21.712499999999995,2.739130434782609
2636,2015-04-18,14.447916666666664,23.275000000000002,4.321739130434781
2637,2015-04-19,12.647916666666667,20.87291666666666,3.1913043478260854
2638,2015-04-20,10.204166666666666,19.4,3.5416666666666665
2639,2015-04-21,10.48936170212766,20.231914893617024,17.202127659574465
2640,2015-04-22,10.606382978723405,21.429166666666664,13.293617021276598
2641,2015-04-23,12.282978723404257,22.179166666666664,9.982978723404253
2642,2015-04-24,13.020833333333337,22.004166666666666,0.5777777777777777
2643,2015-04-25,10.527083333333332,20.84375,2.5234042553191487
2644,2015-04-26,10.129166666666668,19.524999999999995,3.210416666666666
2645,2015-04-27,9.802083333333336,19.96875,0.8680851063829785
2646,2015-04-28,9.091489361702127,20.095833333333335,0.19166666666666668
2647,2015-04-29,9.452083333333333,20.40851063829787,1.4130434782608696
2648,2015-04-30,10.61063829787234,21.291666666666668,4.045833333333332
2649,2015-05-01,10.752083333333333,21.789583333333336,6.435555555555554
2650,2015-05-02,12.054166666666667,22.218749999999996,9.834782608695651
2651,2015-05-03,11.962499999999999,22.28125000000001,6.1000000000000005
2652,2015-05-04,11.06875,22.67708333333333,3.9249999999999994
2653,2015-05-05,11.431914893617021,21.574468085106385,1.5020833333333334
2654,2015-05-06,9.739583333333332,19.727083333333322,1.372340425531915
2655,2015-05-07,8.90625,19.227083333333333,1.0916666666666666
2656,2015-05-08,8.408333333333333,19.416666666666668,0.5319148936170213
2657,2015-05-09,9.185416666666667,19.943749999999998,0.6416666666666667
2658,2015-05-10,10.416666666666666,19.804166666666664,2.55
2659,2015-05-11,11.264583333333333,20.312499999999996,1.7750000000000004
2660,2015-05-12,11.137500000000001,19.720833333333335,0.7708333333333334
2661,2015-05-13,8.085416666666669,17.49791666666667,1.2958333333333334
2662,2015-05-14,6.893750000000001,18.57083333333334,0.7125
2663,2015-05-15,8.470833333333333,19.147916666666678,0.4478260869565217
2664,2015-05-16,9.554166666666667,19.02916666666666,1.4173913043478261
2665,2015-05-17,8.129166666666668,20.5625,3.7195652173913034
2666,2015-05-18,9.535416666666668,20.599999999999998,4.283333333333334
2667,2015-05-19,11.229166666666666,19.70217391304348,2.9760869565217387
2668,2015-05-20,11.59565217391304,19.927083333333332,3.031111111111111
2669,2015-05-21,10.008333333333336,18.03541666666667,0.7804347826086956
2670,2015-05-22,9.566666666666666,17.706249999999997,2.397777777777778
2671,2015-05-23,7.658333333333331,18.425,3.719999999999999
2672,2015-05-24,6.133333333333332,18.666666666666668,0.8521739130434784
2673,2015-05-25,7.9375,19.352083333333336,0.38510638297872335
2674,2015-05-26,8.127083333333333,19.293478260869566,0.6083333333333333
2675,2015-05-27,9.208510638297874,20.002083333333335,0.12765957446808512
2676,2015-05-28,9.754166666666666,20.100000000000005,1.0083333333333335
2677,2015-05-29,10.189583333333333,18.99375000000001,1.75
2678,2015-05-30,9.140425531914893,18.55,0.3326086956521739
2679,2015-05-31,9.883333333333331,17.45208333333333,2.217021276595745
2680,2015-06-01,7.529166666666668,15.97916666666667,1.8437500000000002
2681,2015-06-02,5.837500000000001,16.247916666666665,1.2062499999999998
2682,2015-06-03,6.468749999999999,17.166666666666664,1.0250000000000001
2683,2015-06-04,6.258333333333334,17.71458333333334,0.47500000000000003
2684,2015-06-05,6.995833333333334,17.754166666666666,2.6956521739130435
2685,2015-06-06,7.489583333333332,19.060416666666672,0.3177777777777777
2686,2015-06-07,8.254166666666668,19.27291666666667,0.48124999999999996
2687,2015-06-08,8.791489361702126,19.966666666666665,0.48125
2688,2015-06-09,9.689583333333333,18.889583333333334,1.2249999999999999
2689,2015-06-10,7.781249999999999,17.05416666666666,0.5234042553191489
2690,2015-06-11,8.575,18.2375,1.1833333333333336
2691,2015-06-12,8.135416666666666,18.52083333333334,1.7148936170212765
2692,2015-06-13,8.956250000000002,18.86875,0.7489361702127658
2693,2015-06-14,8.606249999999998,18.777083333333334,0.5702127659574469
2694,2015-06-15,9.354166666666668,18.002083333333335,1.1914893617021276
2695,2015-06-16,11.008333333333333,17.65,4.778723404255318
2696,2015-06-17,11.75416666666667,17.11875,6.708333333333331
2697,2015-06-18,10.275,16.710416666666667,4.540425531914894
2698,2015-06-19,8.577083333333334,16.25,10.369565217391303
2699,2015-06-20,6.9437500000000005,16.150000000000002,2.4847826086956526
2700,2015-06-21,6.037500000000001,16.020833333333332,3.7875
2701,2015-06-22,5.704166666666667,16.554166666666667,3.1875
2702,2015-06-23,6.6604166666666655,18.04375,1.4104166666666667
2703,2015-06-24,8.508333333333333,17.622916666666665,1.0659574468085107
2704,2015-06-25,8.754166666666668,17.537499999999998,0.425
2705,2015-06-26,7.768750000000002,17.595833333333335,1.8191489361702127
2706,2015-06-27,6.666666666666668,17.133333333333333,0.10434782608695652
2707,2015-06-28,6.681250000000002,17.402083333333334,0.1511111111111111
2708,2015-06-29,6.770833333333335,17.845833333333335,1.7750000000000004
2709,2015-06-30,6.900000000000001,17.08541666666667,0.9708333333333333
2710,2015-07-01,7.327083333333333,16.90833333333333,0.41874999999999996
2711,2015-07-02,7.304166666666668,16.306250000000002,0.5638297872340425
2712,2015-07-03,4.904166666666666,15.785416666666668,1.025531914893617
2713,2015-07-04,5.153191489361702,16.366666666666667,0.33404255319148934
2714,2015-07-05,5.649999999999999,17.091666666666665,0.6541666666666667
2715,2015-07-06,6.158333333333332,16.7,0.6319148936170214
2716,2015-07-07,6.693750000000001,16.5375,1.1062500000000002
2717,2015-07-08,5.731249999999999,16.022916666666667,2.2125
2718,2015-07-09,5.756250000000001,16.89166666666667,0.3489361702127659
2719,2015-07-10,7.347916666666667,16.65625,1.3399999999999999
2720,2015-07-11,7.341666666666666,16.41666666666666,2.2500000000000004
2721,2015-07-12,5.808333333333334,14.566666666666665,4.660869565217391
2722,2015-07-13,6.338297872340425,15.585416666666667,3.254166666666666
2723,2015-07-14,6.658333333333332,14.54166666666667,0.8854166666666665
2724,2015-07-15,4.625000000000001,14.172916666666667,3.070833333333333
2725,2015-07-16,5.354166666666667,14.672916666666667,1.416666666666667
2726,2015-07-17,5.922916666666666,14.512765957446806,2.604347826086957
2727,2015-07-18,4.872916666666666,14.893749999999999,1.8739130434782612
2728,2015-07-19,4.679166666666666,15.714893617021277,1.2208333333333332
2729,2015-07-20,4.702127659574469,16.389583333333338,4.191666666666666
2730,2015-07-21,5.29375,17.338297872340426,1.9957446808510635
2731,2015-07-22,8.014893617021276,16.981250000000006,1.59375
2732,2015-07-23,7.835416666666668,17.6,4.008333333333334
2733,2015-07-24,8.125,17.429166666666664,1.6173913043478263
2734,2015-07-25,9.2625,17.4375,2.5782608695652174
2735,2015-07-26,8.325,16.512500000000003,2.2326086956521736
2736,2015-07-27,6.004166666666667,15.881250000000001,1.1229166666666668
2737,2015-07-28,5.697826086956522,16.189583333333342,0.3541666666666666
2738,2015-07-29,5.625,16.695833333333336,0.6680851063829787
2739,2015-07-30,7.002083333333334,17.635416666666668,0.3729166666666666
2740,2015-07-31,7.516666666666667,18.183333333333326,2.75625
2741,2015-08-01,7.46875,18.031250000000004,2.325
2742,2015-08-02,8.120833333333335,18.797916666666666,3.5208333333333335
2743,2015-08-03,7.058333333333334,16.16170212765958,1.9187500000000002
2744,2015-08-04,4.933333333333333,14.889361702127662,0.5125000000000001
2745,2015-08-05,4.904166666666667,14.872916666666669,1.1937500000000003
2746,2015-08-06,5.297916666666666,15.93125,0.8000000000000002
2747,2015-08-07,5.770833333333335,16.485416666666662,0.68125
2748,2015-08-08,5.71875,16.289583333333336,0.8104166666666667
2749,2015-08-09,4.777083333333334,17.10625,2.154166666666667
2750,2015-08-10,6.685416666666669,18.431250000000002,1.1875000000000002
2751,2015-08-11,6.818749999999999,18.556250000000002,1.2729166666666667
2752,2015-08-12,6.391666666666663,16.735416666666666,1.025531914893617
2753,2015-08-13,7.360416666666666,17.26666666666667,1.4458333333333335
2754,2015-08-14,6.055319148936172,18.325,0.45106382978723386
2755,2015-08-15,6.679166666666666,18.962500000000002,0.2723404255319149
2756,2015-08-16,7.331250000000001,19.385106382978723,0.1791666666666667
2757,2015-08-17,7.793750000000003,17.61874999999999,1.20625
2758,2015-08-18,6.210416666666668,16.67916666666667,1.5333333333333334
2759,2015-08-19,6.139583333333333,18.068085106382977,0.36874999999999997
2760,2015-08-20,7.558333333333334,19.870833333333334,2.470833333333333
2761,2015-08-21,9.266666666666666,20.46666666666667,1.047826086956522
2762,2015-08-22,9.883333333333335,21.870833333333323,3.9326086956521733
2763,2015-08-23,10.422916666666667,18.504166666666666,1.5282608695652176
2764,2015-08-24,10.225,17.277083333333337,2.7999999999999994
2765,2015-08-25,9.583333333333334,18.004166666666666,10.62127659574468
2766,2015-08-26,9.285416666666665,18.847916666666666,2.0404255319148934
2767,2015-08-27,9.237500000000002,18.718750000000004,1.2382978723404257
2768,2015-08-28,8.95625,18.35833333333333,2.4770833333333333
2769,2015-08-29,7.066666666666666,18.04375,1.3041666666666665
2770,2015-08-30,7.308333333333334,17.704166666666662,2.216666666666667
2771,2015-08-31,6.712499999999999,18.006249999999998,0.6666666666666664
2772,2015-09-01,6.243750000000001,18.937499999999996,2.0085106382978726
2773,2015-09-02,6.920833333333334,18.554166666666664,0.5347826086956522
2774,2015-09-03,9.533333333333331,18.537499999999998,3.929787234042552
2775,2015-09-04,7.6812499999999995,18.81458333333333,1.4260869565217391
2776,2015-09-05,8.160416666666668,19.141666666666666,1.25
2777,2015-09-06,8.454166666666667,18.74166666666667,0.5499999999999999
2778,2015-09-07,8.493749999999999,19.408333333333335,3.502127659574468
2779,2015-09-08,8.200000000000001,19.633333333333333,1.231914893617021
2780,2015-09-09,8.046808510638298,20.612500000000004,0.3644444444444444
2781,2015-09-10,8.983333333333333,20.275,0.49777777777777776
2782,2015-09-11,8.17659574468085,21.97916666666666,0.9891304347826086
2783,2015-09-12,9.741666666666665,23.204166666666662,1.9374999999999998
2784,2015-09-13,10.00625,24.024999999999995,1.1416666666666666
2785,2015-09-14,11.25,24.09583333333333,0.6458333333333334
2786,2015-09-15,11.331249999999999,21.427083333333332,2.1333333333333337
2787,2015-09-16,8.004255319148939,20.148936170212764,0.2652173913043478
2788,2015-09-17,8.477083333333335,20.027083333333334,1.6617021276595743
2789,2015-09-18,8.852083333333331,20.25625,1.977083333333333
2790,2015-09-19,9.264583333333334,20.302083333333332,1.443478260869565
2791,2015-09-20,8.864583333333332,21.785416666666663,1.8191489361702127
2792,2015-09-21,9.870833333333332,21.352083333333336,1.477083333333333
2793,2015-09-22,8.835416666666665,19.186956521739127,0.5104166666666666
2794,2015-09-23,6.969565217391303,18.958333333333332,0.5191489361702126
2795,2015-09-24,7.516666666666665,19.66458333333334,1.329166666666667
2796,2015-09-25,8.225000000000001,19.950000000000003,2.2808510638297874
2797,2015-09-26,8.733333333333333,21.11041666666667,1.5404255319148938
2798,2015-09-27,8.639583333333334,21.8,1.322916666666667
2799,2015-09-28,8.304166666666667,22.53333333333333,0.4291666666666667
2800,2015-09-29,9.0125,22.585416666666664,0.42083333333333334
2801,2015-09-30,9.589583333333332,22.775000000000002,0.44166666666666665
2802,2015-10-01,9.942553191489358,25.91875,0.08333333333333333
2803,2015-10-02,11.354166666666664,27.029166666666658,0.008333333333333333
2804,2015-10-03,12.239583333333336,29.13333333333333,0.27499999999999997
2805,2015-10-04,13.343750000000007,29.40416666666667,0.15416666666666667
2806,2015-10-05,12.889583333333333,30.83333333333334,0.8250000000000001
2807,2015-10-06,13.785416666666668,29.44166666666666,1.2208333333333334
2808,2015-10-07,11.833333333333336,23.075000000000003,0.15416666666666667
2809,2015-10-08,11.733333333333333,24.653191489361703,0.008333333333333333
2810,2015-10-09,13.116666666666667,28.189583333333342,0.4875
2811,2015-10-10,14.457446808510639,27.785416666666666,0.6875
2812,2015-10-11,13.858333333333329,25.912499999999994,0.45416666666666666
2813,2015-10-12,13.454166666666664,25.48333333333333,1.5958333333333339
2814,2015-10-13,12.566666666666665,24.172916666666662,0.4958333333333332
2815,2015-10-14,12.372916666666667,26.585416666666664,0.6291666666666665
2816,2015-10-15,13.47916666666667,29.033333333333335,0.9416666666666664
2817,2015-10-16,14.331249999999999,27.239583333333343,0.4
2818,2015-10-17,13.383333333333338,26.47708333333334,0.18478260869565216
2819,2015-10-18,13.547916666666666,25.18958333333333,0.4340425531914893
2820,2015-10-19,13.170833333333334,27.393749999999997,1.3041666666666667
2821,2015-10-20,14.69791666666667,28.859574468085107,0.25
2822,2015-10-21,14.980851063829785,25.347916666666677,1.4404255319148938
2823,2015-10-22,13.674999999999999,23.210869565217386,2.5680851063829784
2824,2015-10-23,12.837499999999999,22.775000000000006,3.2893617021276595
2825,2015-10-24,11.900000000000004,25.397916666666664,0.29787234042553185
2826,2015-10-25,14.008333333333333,27.970833333333328,0.6458333333333334
2827,2015-10-26,15.010416666666664,25.208510638297877,0.2340425531914893
2828,2015-10-27,13.225531914893615,24.691666666666663,2.0936170212765957
2829,2015-10-28,12.970833333333337,25.76041666666667,0.751063829787234
2830,2015-10-29,13.80208333333333,26.595833333333335,0.7958333333333333
2831,2015-10-30,14.491666666666662,27.127083333333328,0.07500000000000001
2832,2015-10-31,15.533333333333331,26.460416666666664,2.1791666666666667
2833,2015-11-01,15.008333333333333,26.79166666666666,1.6468085106382977
2834,2015-11-02,15.831250000000002,25.338297872340423,7.420833333333337
2835,2015-11-03,14.191489361702125,24.150000000000006,1.1217391304347826
2836,2015-11-04,14.939583333333331,24.368750000000006,3.526086956521739
2837,2015-11-05,15.456250000000002,24.508333333333336,9.514893617021277
2838,2015-11-06,16.31666666666667,25.368750000000006,5.451063829787234
2839,2015-11-07,14.727083333333333,25.19148936170213,1.6382978723404265
2840,2015-11-08,13.512765957446813,26.01489361702128,0.9565217391304348
2841,2015-11-09,14.634042553191488,29.062500000000004,2.1458333333333335
2842,2015-11-10,15.695833333333333,26.620833333333334,0.6085106382978723
2843,2015-11-11,15.035416666666665,25.718749999999996,1.1458333333333333
2844,2015-11-12,15.885416666666664,27.018749999999997,1.276595744680851
2845,2015-11-13,15.741666666666669,26.86458333333333,3.4765957446808504
2846,2015-11-14,14.621276595744682,24.806382978723406,4.568888888888889
2847,2015-11-15,14.093617021276595,24.97234042553191,7.747826086956521
2848,2015-11-16,13.217021276595748,27.40425531914893,1.6553191489361705
2849,2015-11-17,13.93617021276596,29.658333333333335,0.5404255319148936
2850,2015-11-18,14.50416666666667,31.514583333333334,0.3404255319148936
2851,2015-11-19,16.391666666666666,31.65625000000001,0.425
2852,2015-11-20,17.052083333333336,30.44791666666666,0.24166666666666667
2853,2015-11-21,15.323404255319145,25.94042553191489,0.4595744680851063
2854,2015-11-22,15.02083333333333,26.427083333333332,0.7374999999999999
2855,2015-11-23,15.008333333333331,27.09166666666667,0.14166666666666666
2856,2015-11-24,14.991666666666669,27.554166666666656,0.2041666666666667
2857,2015-11-25,15.018750000000004,31.13125000000001,0.09166666666666667
2858,2015-11-26,16.47872340425532,27.025000000000006,0.726086956521739
2859,2015-11-27,12.229166666666664,24.618750000000002,0.7416666666666667
2860,2015-11-28,14.516666666666667,25.945833333333336,0.34583333333333327
2861,2015-11-29,15.877083333333337,27.22291666666666,0.21702127659574466
2862,2015-11-30,14.749999999999998,30.202083333333324,1.3562500000000004
2863,2015-12-01,15.622916666666667,28.544680851063827,0.7166666666666667
2864,2015-12-02,13.866666666666667,24.970833333333335,1.4166666666666663
2865,2015-12-03,14.022916666666669,26.895833333333332,1.0687499999999999
2866,2015-12-04,14.4,28.51041666666667,0.1125
2867,2015-12-05,15.258333333333335,29.629166666666666,0.8562500000000001
2868,2015-12-06,16.827659574468083,30.000000000000004,2.6458333333333335
2869,2015-12-07,18.72291666666667,29.200000000000003,0.7291666666666666
2870,2015-12-08,18.2625,28.822916666666657,0.9374999999999999
2871,2015-12-09,17.51875,29.002083333333328,2.6937499999999996
2872,2015-12-10,15.743749999999999,28.56874999999999,1.4416666666666673
2873,2015-12-11,15.935416666666667,28.45,0.39166666666666655
2874,2015-12-12,13.664583333333338,25.483333333333338,0.778723404255319
2875,2015-12-13,14.35416666666667,27.88541666666666,1.9489361702127659
2876,2015-12-14,14.675000000000002,30.522916666666674,0.575
2877,2015-12-15,16.933333333333334,30.614583333333332,0.81875
2878,2015-12-16,18.029166666666672,29.660416666666663,1.6104166666666668
2879,2015-12-17,16.716666666666672,31.283333333333342,4.985416666666666
2880,2015-12-18,17.89375,32.61666666666666,0.3702127659574468
2881,2015-12-19,18.991666666666664,33.89791666666667,0.9659574468085106
2882,2015-12-20,19.793617021276596,31.885416666666675,1.2666666666666668
2883,2015-12-21,17.862499999999994,27.825,4.233333333333333
2884,2015-12-22,16.322916666666664,27.435416666666665,6.502083333333334
2885,2015-12-23,16.70208333333334,29.118750000000002,8.197872340425532
2886,2015-12-24,17.085416666666664,29.90666666666666,7.660416666666666
2887,2015-12-25,17.575555555555553,30.56739130434783,2.2043478260869565
2888,2015-12-26,15.754347826086958,25.80625000000001,3.1739130434782616
2889,2015-12-27,14.28541666666667,26.133333333333336,9.080851063829787
2890,2015-12-28,14.410416666666668,27.474999999999998,3.3083333333333336
2891,2015-12-29,15.141666666666667,29.158333333333342,1.5916666666666666
2892,2015-12-30,15.947916666666664,30.177083333333332,2.466666666666667
2893,2015-12-31,17.718749999999996,32.09787234042553,2.6375000000000006
2894,2016-01-01,18.47872340425532,30.299999999999997,0.7957446808510636
2895,2016-01-02,17.985416666666662,28.141666666666666,0.3822222222222222
2896,2016-01-03,17.958333333333336,27.397916666666674,1.425
2897,2016-01-04,17.683333333333337,26.92708333333334,5.783333333333332
2898,2016-01-05,17.635416666666668,26.074468085106393,8.431249999999999
2899,2016-01-06,17.424999999999997,27.84565217391304,17.61914893617022
2900,2016-01-07,16.917021276595744,28.73404255319149,4.541666666666666
2901,2016-01-08,16.26923076923077,29.452083333333345,0.26744186046511625
2902,2016-01-09,17.374999999999996,30.746808510638296,0.5317073170731708
2903,2016-01-10,17.795744680851055,31.691666666666663,0.3
2904,2016-01-11,18.716666666666665,33.202127659574465,0.5208333333333334
2905,2016-01-12,19.556250000000002,32.80212765957447,1.6000000000000003
2906,2016-01-13,19.210416666666664,34.37500000000001,1.970212765957447
2907,2016-01-14,19.16041666666666,29.008333333333336,0.9041666666666667
2908,2016-01-15,14.489583333333336,25.808333333333334,7.4695652173913025
2909,2016-01-16,14.360416666666667,27.837499999999995,2.11304347826087
2910,2016-01-17,16.127083333333328,29.35624999999999,0.625
2911,2016-01-18,17.20416666666667,30.368750000000006,2.75
2912,2016-01-19,17.247916666666665,32.31458333333333,1.8468085106382979
2913,2016-01-20,19.72291666666666,32.225,1.0127659574468086
2914,2016-01-21,19.85,31.272916666666664,1.7391304347826084
2915,2016-01-22,19.662500000000005,28.564583333333335,6.110638297872342
2916,2016-01-23,18.927083333333332,28.520833333333343,6.17872340425532
2917,2016-01-24,18.062499999999996,28.585416666666664,1.5954545454545455
2918,2016-01-25,18.756249999999998,28.06041666666667,1.0458333333333332
2919,2016-01-26,18.60625,29.540425531914885,5.391489361702128
2920,2016-01-27,19.672340425531917,28.589583333333326,1.659574468085107
2921,2016-01-28,18.962499999999995,29.102127659574478,4.520833333333333
2922,2016-01-29,17.778723404255324,26.841666666666658,4.955555555555557
2923,2016-01-30,16.804166666666664,27.506249999999998,8.114893617021275
2924,2016-01-31,17.35625,26.649999999999995,9.475000000000003
2925,2016-02-01,16.10625,27.72916666666666,5.412499999999999
2926,2016-02-02,16.221276595744687,28.391666666666676,2.446808510638298
2927,2016-02-03,17.847916666666666,27.472340425531915,1.6212765957446813
2928,2016-02-04,16.954166666666666,27.064583333333335,4.752173913043477
2929,2016-02-05,16.737499999999997,28.781249999999996,1.1170212765957448
2930,2016-02-06,17.039583333333336,29.68723404255319,1.7312500000000002
2931,2016-02-07,17.73617021276596,30.849999999999998,0.7333333333333334
2932,2016-02-08,18.191666666666674,31.479166666666668,0.13404255319148936
2933,2016-02-09,18.164583333333336,31.135416666666668,1.1446808510638298
2934,2016-02-10,17.74375,31.412499999999998,0.21702127659574466
2935,2016-02-11,17.766666666666662,30.627083333333342,0.3729166666666666
2936,2016-02-12,17.681249999999995,30.94583333333334,0.30833333333333335
2937,2016-02-13,17.995833333333334,31.495652173913033,0.08541666666666668
2938,2016-02-14,17.39148936170213,30.055319148936164,0.3347826086956522
2939,2016-02-15,16.62765957446808,28.810638297872348,1.1063829787234043
2940,2016-02-16,16.363829787234042,27.881249999999994,1.0391304347826087
2941,2016-02-17,16.24583333333334,27.68958333333333,0.5812499999999999
2942,2016-02-18,16.54166666666667,28.464583333333326,0.25833333333333336
2943,2016-02-19,18.025000000000002,29.112499999999994,0.3875
2944,2016-02-20,17.625,28.92708333333333,0.4375
2945,2016-02-21,17.43958333333333,30.364583333333332,1.3541666666666667
2946,2016-02-22,18.649999999999995,31.191489361702132,0.7065217391304348
2947,2016-02-23,18.563829787234045,33.30638297872341,1.8851063829787233
2948,2016-02-24,19.217021276595748,30.60425531914893,2.6510638297872346
2949,2016-02-25,18.651063829787233,30.948936170212768,4.568085106382979
2950,2016-02-26,17.306382978723406,28.906382978723403,1.1148936170212764
2951,2016-02-27,18.178723404255315,29.963829787234037,0.45217391304347826
2952,2016-02-28,18.01914893617021,29.155319148936176,0.1106382978723404
2953,2016-02-29,17.276595744680854,28.87659574468085,0.1404255319148936
2954,2016-03-01,16.870212765957447,30.731914893617024,2.0437500000000006
2955,2016-03-02,17.231914893617027,32.45531914893616,1.3125
2956,2016-03-03,18.50425531914894,30.872340425531906,0.26666666666666666
2957,2016-03-04,18.21489361702128,31.24255319148936,3.6458333333333335
2958,2016-03-05,18.561702127659576,30.93617021276595,1.7124999999999997
2959,2016-03-06,18.84680851063829,31.455319148936162,1.5333333333333334
2960,2016-03-07,19.276595744680847,31.00638297872341,1.3446808510638297
2961,2016-03-08,19.599999999999998,32.516666666666666,0.5125000000000001
2962,2016-03-09,19.865957446808512,31.175,1.9625000000000001
2963,2016-03-10,19.395833333333336,28.493750000000002,4.206521739130435
2964,2016-03-11,19.768749999999997,29.16458333333334,4.004166666666667
2965,2016-03-12,19.50416666666667,29.968085106382983,1.9749999999999999
2966,2016-03-13,19.642553191489363,30.21875,0.8208333333333333
2967,2016-03-14,19.408510638297866,29.504166666666666,0.7191489361702127
2968,2016-03-15,18.460416666666664,28.034042553191487,3.9957446808510633
2969,2016-03-16,17.72765957446808,28.125531914893617,6.843478260869565
2970,2016-03-17,18.18333333333333,29.55319148936169,3.7891304347826082
2971,2016-03-18,17.42083333333333,25.191666666666666,6.640476190476188
2972,2016-03-19,14.195833333333335,23.681250000000006,4.376086956521739
2973,2016-03-20,14.433333333333335,24.79791666666667,1.5
2974,2016-03-21,14.587500000000004,25.610416666666666,4.839130434782609
2975,2016-03-22,14.635416666666666,25.941666666666666,5.446808510638297
2976,2016-03-23,15.03958333333334,26.583333333333332,1.2
2977,2016-03-24,16.304166666666667,26.291304347826085,0.6166666666666667
2978,2016-03-25,16.052173913043475,26.316666666666663,0.6085106382978723
2979,2016-03-26,15.118749999999997,25.268749999999997,1.0583333333333333
2980,2016-03-27,15.193617021276594,24.706382978723404,4.604166666666666
2981,2016-03-28,15.206249999999999,24.85208333333333,1.4958333333333333
2982,2016-03-29,15.50625,24.23125,0.18333333333333332
2983,2016-03-30,14.614583333333337,25.02916666666667,1.529166666666667
2984,2016-03-31,12.872916666666667,25.59583333333333,0.9874999999999998
2985,2016-04-01,13.804166666666667,27.087500000000002,0.65
2986,2016-04-02,14.604166666666664,27.272916666666664,0.6708333333333333
2987,2016-04-03,13.37083333333333,26.27499999999999,0.1375
2988,2016-04-04,14.079166666666667,26.470833333333328,3.2541666666666664
2989,2016-04-05,14.425000000000002,27.891666666666666,0.46666666666666673
2990,2016-04-06,15.047916666666667,25.995833333333334,1.39375
2991,2016-04-07,12.866666666666662,22.924999999999997,1.1187500000000001
2992,2016-04-08,13.745833333333332,23.370212765957444,0.3458333333333334
2993,2016-04-09,13.097872340425532,24.7625,0.5583333333333332
2994,2016-04-10,14.05625,25.69787234042553,0.975
2995,2016-04-11,14.325000000000001,24.406250000000004,0.7956521739130435
2996,2016-04-12,14.40625,23.804166666666664,4.483333333333333
2997,2016-04-13,14.05625,24.262500000000003,2.4041666666666663
2998,2016-04-14,13.456249999999999,25.308333333333326,1.3319148936170215
2999,2016-04-15,13.412499999999996,26.450000000000003,0.45416666666666666
3000,2016-04-16,14.379166666666665,25.341666666666665,0.8041666666666667
3001,2016-04-17,14.470833333333337,23.441666666666674,1.075
3002,2016-04-18,12.456250000000004,24.272916666666674,3.8499999999999996
3003,2016-04-19,13.183333333333332,26.235416666666662,3.195833333333334
3004,2016-04-20,13.804166666666662,27.277083333333323,0.3625
3005,2016-04-21,15.266666666666667,25.033333333333342,0.4624999999999999
3006,2016-04-22,13.924999999999999,23.502083333333335,1.7148936170212767
3007,2016-04-23,12.716666666666669,23.29791666666667,0.8340425531914895
3008,2016-04-24,12.29166666666667,24.38085106382978,1.2833333333333334
3009,2016-04-25,11.72340425531915,24.847916666666663,1.2999999999999998
3010,2016-04-26,12.087499999999999,25.414583333333326,1.6166666666666665
3011,2016-04-27,12.799999999999997,25.154166666666665,1.4374999999999998
3012,2016-04-28,14.133333333333331,24.995833333333326,0.74375
3013,2016-04-29,15.147916666666665,23.829166666666666,1.8170212765957443
3014,2016-04-30,15.416666666666671,24.325,4.089583333333333
3015,2016-05-01,14.395918367346937,21.459183673469393,3.914583333333333
3016,2016-05-02,10.551020408163266,21.41836734693877,1.28125
3017,2016-05-03,12.140816326530608,22.44081632653061,1.8612244897959185
3018,2016-05-04,11.275510204081636,22.044897959183665,2.0124999999999997
3019,2016-05-05,11.40408163265306,23.21224489795919,0.5541666666666666
3020,2016-05-06,12.348979591836732,24.263265306122445,0.7375000000000002
3021,2016-05-07,11.908163265306126,23.273469387755103,2.893617021276596
3022,2016-05-08,13.832653061224491,20.451020408163266,4.570833333333334
3023,2016-05-09,14.302040816326524,21.37551020408163,7.891666666666666
3024,2016-05-10,13.66122448979592,20.72244897959183,6.257142857142858
3025,2016-05-11,10.989795918367347,20.340816326530607,1.1591836734693879
3026,2016-05-12,11.346938775510203,21.695918367346945,0.9918367346938777
3027,2016-05-13,11.9265306122449,22.76666666666667,0.2979591836734694
